ep,tr,vl,acc
128,0.3304064256498037,0.3451516005748264,0.8606431852986217
129,0.32131142035846477,0.3170714682598483,0.8714905564063298
130,0.32370211315118275,0.3367812514282295,0.8645992853496682
131,0.3121022232803387,0.31832875064923605,0.8735324144971924
132,0.3058473154871829,0.3127633687479573,0.8750638080653395
133,0.3100244566078421,0.33696314503095054,0.8651097498723839
134,0.3162804857401784,0.30336170811291674,0.8806789178152118
135,0.3002783947772627,0.34473393381691636,0.8591117917304747
136,0.29956644181724934,0.3162257845355212,0.872511485451761
137,0.29901986692525745,0.30259685206924425,0.8759571209800919
138,0.29375726021022247,0.3054284971053348,0.8805513016845329
139,0.2911089324724515,0.30497034451429367,0.8767228177641654
140,0.28264058330014946,0.295621360151545,0.8823379275140377
141,0.2781895888795098,0.2853746507858792,0.8856559469116896
142,0.2803124234922621,0.286038680392878,0.8892291985706994
143,0.2740567769460908,0.31111609592326384,0.8745533435426238
144,0.2730968957814749,0.2884568061285965,0.8876978050025524
145,0.2715102002897586,0.27541036875904246,0.8915262889229199
146,0.2743626404917375,0.2716243837604935,0.8930576824910669
147,0.26317265554113967,0.2728076900995891,0.8961204696273609
148,0.2602600324833871,0.27118030056973513,0.8926748340990301
149,0.2670282636249375,0.30049679419496433,0.8796579887697805
150,0.25548532479131575,0.31057110171805025,0.8806789178152118
